NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_62	TMEM241	5751	0.39263826608657837	0.097385235	No	
row_63	MCM6	5754	0.3918360471725464	0.09967894	No	
row_64	PAQR4	5969	0.3433310389518738	0.08754358	No	
row_65	IL17RB	6007	0.33612170815467834	0.08715963	No	
row_66	SIAH2	6113	0.3134978711605072	0.08210374	No	
row_67	MCM4	6282	0.27939167618751526	0.07263799	No	
row_68	HPRT1	6285	0.27886962890625	0.07423199	No	
row_69	TMPO	6325	0.2707097828388214	0.07330961	No	
row_70	SLC26A2	6335	0.26888102293014526	0.07437523	No	
row_71	MCM3	6363	0.2636706531047821	0.07420897	No	
row_72	BRCA2	6396	0.25696051120758057	0.073667936	No	
row_73	SLC7A5	6448	0.24638189375400543	0.07179513	No	
row_74	LYPD6	6595	0.22054840624332428	0.06343109	No	
row_75	SUV39H1	6673	0.2082514762878418	0.059589356	No	
row_76	RBBP8	6675	0.20820246636867523	0.060812294	No	
row_77	NR2C2AP	6727	0.20180092751979828	0.05866336	No	
row_78	NME1	6737	0.20094148814678192	0.059308168	No	
row_79	NPY1R	6796	0.1933043897151947	0.056640096	No	
row_80	MANEAL	6865	0.1790749728679657	0.053217445	No	
row_81	WDR76	7157	0.12822268903255463	0.034618106	No	
row_82	HELLS	7201	0.12141966074705124	0.032504454	No	
row_83	POLE2	7354	0.09991447627544403	0.022993356	No	
row_84	LSM4	7491	0.08078703284263611	0.014430097	No	
row_85	MAN1A1	7519	0.0767015814781189	0.013105778	No	
row_86	CD320	7563	0.07160550355911255	0.010683583	No	
row_87	WDHD1	7583	0.06889431923627853	0.009844063	No	
row_88	DSCC1	7680	0.055229105055332184	0.003788278	No	
row_89	RBL1	7741	0.04855034500360489	9.032615E-5	No	
row_90	CHEK1	7909	0.02650390937924385	-0.010875136	No	
row_91	ANLN	7939	0.022122325375676155	-0.012670801	No	
row_92	DNMT1	8223	-0.011279180645942688	-0.03146132	No	
row_93	FEN1	8244	-0.0133621571585536	-0.032711446	No	
row_94	RAD54L	8264	-0.015118268318474293	-0.03388405	No	
row_95	CBX5	8339	-0.021609535440802574	-0.03868189	No	
row_96	GINS2	8404	-0.029825257137417793	-0.042762402	No	
row_97	FBXO5	8421	-0.03217354789376259	-0.043629434	No	
row_98	CDCA7L	8484	-0.04032566770911217	-0.04751162	No	
row_99	LMNB1	8523	-0.04461197555065155	-0.049767785	No	
row_100	TCF19	8530	-0.04535569250583649	-0.049886722	No	
row_101	DEPDC1B	8573	-0.04896307364106178	-0.052382518	No	
row_102	MCM2	8596	-0.0508427619934082	-0.05353378	No	
row_103	IL1RAP	8598	-0.05121868848800659	-0.053283185	No	
row_104	CHPT1	8606	-0.052216652780771255	-0.05342627	No	
row_105	PRR11	8699	-0.06261458247900009	-0.059169732	No	
row_106	CDCA4	8709	-0.06362731009721756	-0.05937543	No	
row_107	HR	8736	-0.06623654812574387	-0.060697924	No	
row_108	DSCAM	8745	-0.06711424142122269	-0.060815383	No	
row_109	AREG	8824	-0.07695101201534271	-0.06553702	No	
row_110	ATAD5	8825	-0.0770302414894104	-0.06505991	No	
row_111	STC1	8841	-0.0791882574558258	-0.06556909	No	
row_112	CDT1	8930	-0.08872296661138535	-0.070884265	No	
row_113	H1-4	8952	-0.09045838564634323	-0.071723506	No	
row_114	C1QTNF6	9041	-0.10176414996385574	-0.076957904	No	
row_115	E2F1	9099	-0.10722418874502182	-0.080092505	No	
row_116	STC2	9126	-0.10980867594480515	-0.081145115	No	
row_117	RAB31	9168	-0.11423692107200623	-0.08316997	No	
row_118	PCNA	9204	-0.11739768087863922	-0.08477537	No	
row_119	KCNK15	9240	-0.12050437927246094	-0.08636154	No	
row_120	FANCA	9335	-0.12942101061344147	-0.091824494	No	
row_121	CCNE2	9381	-0.13361462950706482	-0.09399591	No	
row_122	TENT5C	9412	-0.13672293722629547	-0.09514839	No	
row_123	NCAPG2	9435	-0.13820019364356995	-0.09575857	No	
row_124	BRIP1	9438	-0.13860984146595	-0.095033325	No	
row_125	KNTC1	9571	-0.15094727277755737	-0.102895446	No	
row_126	CDCA7	9576	-0.1516428291797638	-0.10222276	No	
row_127	POLQ	9602	-0.1534881889820099	-0.10293818	No	
row_128	MCM8	9661	-0.1588687002658844	-0.105819546	No	
row_129	BLM	9670	-0.16001202166080475	-0.1053616	No	
row_130	NCAPD3	9753	-0.1666635423898697	-0.109794155	No	
row_131	IMPA2	9918	-0.1785592883825302	-0.11961787	No	
row_132	RAD54B	9975	-0.18290260434150696	-0.12221708	No	
row_133	SPDL1	9983	-0.18357492983341217	-0.12154655	No	
row_134	DNA2	10005	-0.1851266622543335	-0.121799424	No	
row_135	XRCC3	10022	-0.18601937592029572	-0.12171356	No	
row_136	TOP2A	10076	-0.1910627782344818	-0.12406229	No	
row_137	ELOVL2	10130	-0.19496025145053864	-0.12638688	No	
row_138	CDC45	10167	-0.19756962358951569	-0.12756236	No	
row_139	NUP85	10178	-0.19816254079341888	-0.1270014	No	
row_140	FANCD2	10274	-0.2042900025844574	-0.13206728	No	
row_141	PKIB	10286	-0.20518538355827332	-0.13152947	No	
row_142	CIT	10297	-0.20640861988067627	-0.13091744	No	
row_143	ESCO2	10332	-0.20988263189792633	-0.13188337	No	
row_144	PBK	10366	-0.2123512178659439	-0.13276735	No	
row_145	MIS18A	10464	-0.219308003783226	-0.1378735	No	
row_146	RRM2	10466	-0.21943211555480957	-0.136581	No	
row_147	GINS1	10532	-0.2237795740365982	-0.13952683	No	
row_148	ATAD2	10554	-0.22539304196834564	-0.1395303	No	
row_149	PLK4	10601	-0.22877174615859985	-0.14117895	No	
row_150	MASTL	10620	-0.22989869117736816	-0.14095458	No	
row_151	BARD1	10621	-0.2299063354730606	-0.13953057	No	
row_152	CIP2A	10664	-0.23252703249454498	-0.14088939	No	
row_153	SYTL5	10682	-0.2340005785226822	-0.14057298	No	
row_154	RPA3	10691	-0.23479785025119781	-0.13965182	No	
row_155	CEP85	10796	-0.2427154779434204	-0.1450795	No	
row_156	DDIAS	10869	-0.24878665804862976	-0.14833693	No	
row_157	TST	10877	-0.24904485046863556	-0.14726089	No	
row_158	DTL	10887	-0.24986234307289124	-0.14631307	No	
row_159	SUV39H2	10904	-0.2508767545223236	-0.14582548	No	
row_160	NUP107	10978	-0.256671279668808	-0.14910072	No	
row_161	KIF2C	11039	-0.2603898346424103	-0.15148658	No	
row_162	BUB1B	11074	-0.2629077136516571	-0.15212406	No	
row_163	MPHOSPH9	11078	-0.26319998502731323	-0.15069376	No	
row_164	CNIH2	11121	-0.2675198018550873	-0.15183584	No	
row_165	CENPJ	11155	-0.2706717848777771	-0.15235859	No	
row_166	FANCI	11170	-0.27178022265434265	-0.15160824	No	
row_167	TK1	11227	-0.2753504812717438	-0.15363483	No	
row_168	NCAPG	11276	-0.2793451249599457	-0.15510353	No	
row_169	CEP78	11386	-0.28757426142692566	-0.16058658	No	
row_170	UNG	11439	-0.2928556501865387	-0.16223818	No	
row_171	MYB	11596	-0.30526652932167053	-0.17074393	No	
row_172	BRCA1	11623	-0.3080597221851349	-0.17056859	No	
row_173	LRR1	11672	-0.3117027282714844	-0.17183687	No	
row_174	CDCA2	11700	-0.3143102526664734	-0.17168947	No	
row_175	BUB1	11741	-0.31773415207862854	-0.17238724	No	
row_176	PCLAF	11808	-0.32313305139541626	-0.17478432	No	
row_177	UBE2T	11860	-0.3277643322944641	-0.17615305	No	
row_178	KNSTRN	11936	-0.33450573682785034	-0.17907949	No	
row_179	CLSPN	11950	-0.33532407879829407	-0.17786892	No	
row_180	CDK1	11977	-0.3386540710926056	-0.17750408	No	
row_181	REXO5	11998	-0.34058210253715515	-0.17672744	No	
row_182	CDK2	12177	-0.3576436936855316	-0.18637495	No	
row_183	TRIP13	12181	-0.3584594428539276	-0.18435462	No	
row_184	KNL1	12191	-0.3594104051589966	-0.18272828	No	
row_185	TTK	12280	-0.36766383051872253	-0.18631572	No	
row_186	TMEM38B	12335	-0.3720003664493561	-0.18761039	Yes	
row_187	CENPN	12337	-0.37219730019569397	-0.18537168	Yes	
row_188	E2F8	12376	-0.3761523365974426	-0.18557432	Yes	
row_189	ABHD2	12400	-0.3785824477672577	-0.18476225	Yes	
row_190	CCNB2	12403	-0.3787657916545868	-0.1825495	Yes	
row_191	ASPM	12407	-0.3790583908557892	-0.1804016	Yes	
row_192	PDSS1	12418	-0.3808917999267578	-0.17870884	Yes	
row_193	CDCA5	12471	-0.386545330286026	-0.17978013	Yes	
row_194	SMC2	12472	-0.38663560152053833	-0.17738535	Yes	
row_195	STIL	12473	-0.3866683840751648	-0.17499037	Yes	
row_196	MYBL1	12483	-0.38760897517204285	-0.17318936	Yes	
row_197	CDC6	12499	-0.3885236978530884	-0.17178255	Yes	
row_198	ZNF367	12564	-0.3960387408733368	-0.17359477	Yes	
row_199	SPAG5	12590	-0.3985064625740051	-0.17279258	Yes	
row_200	CENPL	12615	-0.4012310206890106	-0.17190687	Yes	
row_201	RACGAP1	12624	-0.4020022451877594	-0.16995007	Yes	
row_202	EXO1	12646	-0.40481093525886536	-0.16884224	Yes	
row_203	GMNN	12683	-0.40764424204826355	-0.16871655	Yes	
row_204	BIRC5	12719	-0.41085100173950195	-0.16850433	Yes	
row_205	CENPM	12733	-0.41321226954460144	-0.16681132	Yes	
row_206	CEP55	12791	-0.4214918613433838	-0.16799937	Yes	
row_207	KIF11	12864	-0.43140050768852234	-0.17012574	Yes	
row_208	TIMELESS	12881	-0.43287691473960876	-0.16851085	Yes	
row_209	NCAPH2	12955	-0.4414409101009369	-0.17064166	Yes	
row_210	RFC3	12972	-0.44394630193710327	-0.16895822	Yes	
row_211	RNASEH2A	12977	-0.44431644678115845	-0.16647275	Yes	
row_212	RAPGEFL1	12985	-0.4454687535762787	-0.16418007	Yes	
row_213	VRK1	12991	-0.44595402479171753	-0.1617511	Yes	
row_214	RFC5	13006	-0.447462797164917	-0.15991259	Yes	
row_215	RFC4	13033	-0.4505583345890045	-0.15885463	Yes	
row_216	WDR62	13040	-0.4517682194709778	-0.1564563	Yes	
row_217	POLD3	13095	-0.45681920647621155	-0.15722561	Yes	
row_218	TICRR	13105	-0.457974374294281	-0.15498877	Yes	
row_219	PKMYT1	13116	-0.4592058062553406	-0.15281095	Yes	
row_220	RAD18	13122	-0.45992138981819153	-0.15029547	Yes	
row_221	FOXM1	13136	-0.4638662338256836	-0.14828871	Yes	
row_222	TONSL	13188	-0.4708847999572754	-0.14877096	Yes	
row_223	KIFC1	13192	-0.4713251292705536	-0.14605156	Yes	
row_224	DCLRE1B	13268	-0.4812548756599426	-0.14806905	Yes	
row_225	MCM10	13365	-0.49578607082366943	-0.15139608	Yes	
row_226	KIF23	13397	-0.4993790090084076	-0.15036896	Yes	
row_227	CENPO	13416	-0.5021865963935852	-0.14845806	Yes	
row_228	MMS22L	13418	-0.5025119781494141	-0.1454122	Yes	
row_229	TREX2	13422	-0.5027186870574951	-0.14249836	Yes	
row_230	MAP6D1	13428	-0.503373384475708	-0.13971373	Yes	
row_231	TPX2	13461	-0.5101861357688904	-0.13868633	Yes	
row_232	ZWINT	13524	-0.5172569155693054	-0.13961445	Yes	
row_233	PRC1	13550	-0.5223422646522522	-0.13804524	Yes	
row_234	TACC3	13561	-0.5240463614463806	-0.13546579	Yes	
row_235	ZWILCH	13572	-0.526695966720581	-0.13286994	Yes	
row_236	GAS2L3	13592	-0.5297185778617859	-0.13085516	Yes	
row_237	KIF4A	13622	-0.5343038439750671	-0.12947844	Yes	
row_238	PSMC3IP	13625	-0.5345438122749329	-0.12630081	Yes	
row_239	CHAF1A	13640	-0.5368608236312866	-0.12390858	Yes	
row_240	CCNA2	13658	-0.5397732853889465	-0.12169824	Yes	
row_241	STMN1	13695	-0.5458753705024719	-0.12071635	Yes	
row_242	RAD51	13708	-0.5474697351455688	-0.11812511	Yes	
row_243	AURKA	13711	-0.5487476587295532	-0.11485952	Yes	
row_244	FKBP4	13727	-0.552750825881958	-0.112435505	Yes	
row_245	CHAF1B	13729	-0.5528610944747925	-0.10907779	Yes	
row_246	DSN1	13732	-0.5534733533859253	-0.105782926	Yes	
row_247	SKA3	13802	-0.5643429160118103	-0.10688592	Yes	
row_248	UBE2C	13841	-0.569420576095581	-0.10589147	Yes	
row_249	IQGAP3	13849	-0.5704736709594727	-0.10282454	Yes	
row_250	MKI67	13850	-0.5706700086593628	-0.09928987	Yes	
row_251	MELK	13854	-0.571898877620697	-0.09594753	Yes	
row_252	ASF1B	13858	-0.5730608105659485	-0.092597984	Yes	
row_253	GTSE1	13861	-0.574630856513977	-0.08917207	Yes	
row_254	MTFR2	13892	-0.5794989466667175	-0.08758205	Yes	
row_255	DYNC2I2	13906	-0.5819729566574097	-0.084843755	Yes	
row_256	SHCBP1	13953	-0.5897246599197388	-0.08425671	Yes	
row_257	FANCG	13965	-0.5923283100128174	-0.08132098	Yes	
row_258	AURKB	13979	-0.5970649719238281	-0.0784892	Yes	
row_259	PLK1	13998	-0.6017400622367859	-0.07596169	Yes	
row_260	SEMA3B	14013	-0.6042807102203369	-0.073151864	Yes	
row_261	TRAIP	14043	-0.6123680472373962	-0.07129161	Yes	
row_262	PTTG1	14045	-0.6128479242324829	-0.06756234	Yes	
row_263	ESPL1	14064	-0.6170759201049805	-0.06493984	Yes	
row_264	LIG1	14128	-0.6306259036064148	-0.06523242	Yes	
row_265	DLGAP5	14131	-0.6308011412620544	-0.06145859	Yes	
row_266	NUSAP1	14169	-0.6383768320083618	-0.0599704	Yes	
row_267	NCAPD2	14187	-0.6433359980583191	-0.057118602	Yes	
row_268	SPC24	14188	-0.6434972286224365	-0.05313285	Yes	
row_269	POLE	14365	-0.6861931681632996	-0.06061207	Yes	
row_270	HAUS8	14368	-0.6866763830184937	-0.05649216	Yes	
row_271	ARL3	14380	-0.6888623833656311	-0.05295851	Yes	
row_272	E2F7	14451	-0.7129974961280823	-0.053207397	Yes	
row_273	EXOSC5	14453	-0.7133467793464661	-0.048855647	Yes	
row_274	CENPU	14485	-0.7239789366722107	-0.04643738	Yes	
row_275	POLA2	14521	-0.737595796585083	-0.044201348	Yes	
row_276	NCAPH	14565	-0.7574998140335083	-0.04237519	Yes	
row_277	NASP	14577	-0.7618841528892517	-0.03838925	Yes	
row_278	UHRF1	14631	-0.7810812592506409	-0.037083477	Yes	
row_279	H2AX	14726	-0.8251985311508179	-0.038236864	Yes	
row_280	CHTF18	14770	-0.845756471157074	-0.035864055	Yes	
row_281	POLD1	14779	-0.8504441380500793	-0.031129653	Yes	
row_282	TROAP	14828	-0.8759198188781738	-0.028903235	Yes	
row_283	FAM83D	14875	-0.8997520804405212	-0.026395913	Yes	
row_284	MYBL2	14993	-0.988645076751709	-0.028069757	Yes	
row_285	RECQL4	15037	-1.0303196907043457	-0.02455378	Yes	
row_286	CHRNA5	15047	-1.0454670190811157	-0.018678073	Yes	
row_287	INCENP	15059	-1.0565673112869263	-0.012866899	Yes	
row_288	POLD2	15071	-1.07895028591156	-0.0069170883	Yes	
row_289	E2F2	15079	-1.0837348699569702	-6.7106454E-4	Yes	
row_290	MCM5	15107	-1.1249371767044067	0.004497273	Yes	
row_291	RFC2	15175	-1.2967422008514404	0.008063974	Yes	
